0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
0.00, 0.00, 0.00, 0.00000, 0.00000, 0.00000, 1.00000
-0.03, 1.15, 0.12, 0.04304, -0.04516, 0.00516, 0.99804
-0.02, 1.15, 0.12, 0.04167, -0.04108, 0.00537, 0.99827
-0.02, 1.15, 0.12, 0.03719, -0.02453, 0.00669, 0.99898
-0.02, 1.15, 0.12, 0.03615, -0.02136, 0.00743, 0.99909
-0.02, 1.15, 0.12, 0.03546, -0.01850, 0.00829, 0.99917
-0.02, 1.15, 0.12, 0.03436, -0.01628, 0.00922, 0.99923
-0.02, 1.15, 0.12, 0.03353, -0.01401, 0.01004, 0.99929
-0.02, 1.15, 0.12, 0.03257, -0.01196, 0.01045, 0.99934
-0.02, 1.15, 0.12, 0.03174, -0.01023, 0.01079, 0.99939
-0.02, 1.15, 0.12, 0.03079, -0.00874, 0.01112, 0.99943
-0.02, 1.15, 0.12, 0.02997, -0.00742, 0.01146, 0.99946
-0.02, 1.15, 0.12, 0.02901, -0.00636, 0.01211, 0.99949
-0.02, 1.15, 0.12, 0.02782, -0.00535, 0.01324, 0.99951
-0.02, 1.15, 0.12, 0.02636, -0.00429, 0.01492, 0.99953
-0.02, 1.15, 0.12, 0.02468, -0.00246, 0.01661, 0.99955
-0.02, 1.15, 0.12, 0.02310, -0.00061, 0.01817, 0.99957
-0.02, 1.15, 0.12, 0.02214, 0.00159, 0.01927, 0.99957
-0.02, 1.15, 0.12, 0.02112, 0.00402, 0.01967, 0.99958
-0.02, 1.15, 0.12, 0.02025, 0.00626, 0.01967, 0.99958
-0.02, 1.15, 0.12, 0.01958, 0.00841, 0.01938, 0.99959
-0.02, 1.15, 0.12, 0.01896, 0.01033, 0.01978, 0.99957
-0.02, 1.15, 0.12, 0.01841, 0.01220, 0.02024, 0.99955
-0.02, 1.15, 0.12, 0.01808, 0.01409, 0.02079, 0.99952
-0.02, 1.15, 0.12, 0.01842, 0.01584, 0.02127, 0.99948
-0.01, 1.15, 0.12, 0.01897, 0.01731, 0.02119, 0.99945
-0.01, 1.15, 0.12, 0.02008, 0.01879, 0.02146, 0.99939
-0.01, 1.15, 0.12, 0.02146, 0.01998, 0.02140, 0.99934
-0.01, 1.15, 0.12, 0.02273, 0.02083, 0.02129, 0.99930
-0.01, 1.15, 0.12, 0.02369, 0.02132, 0.02119, 0.99927
-0.01, 1.15, 0.12, 0.02434, 0.02156, 0.02095, 0.99925
-0.01, 1.15, 0.12, 0.02451, 0.02160, 0.02091, 0.99925
-0.01, 1.15, 0.12, 0.02435, 0.02112, 0.02071, 0.99927
-0.01, 1.15, 0.13, 0.02420, 0.02064, 0.02046, 0.99928
-0.01, 1.15, 0.13, 0.02364, 0.02019, 0.02017, 0.99931
-0.01, 1.15, 0.13, 0.02261, 0.01942, 0.01952, 0.99937
-0.01, 1.15, 0.13, 0.02161, 0.01860, 0.01916, 0.99941
-0.01, 1.15, 0.13, 0.02042, 0.01772, 0.01829, 0.99947
-0.01, 1.15, 0.13, 0.01861, 0.01642, 0.01734, 0.99954
-0.01, 1.15, 0.13, 0.01661, 0.01524, 0.01663, 0.99961
-0.01, 1.15, 0.13, 0.01402, 0.01412, 0.01577, 0.99968
-0.01, 1.15, 0.13, 0.01083, 0.01264, 0.01507, 0.99975
-0.01, 1.15, 0.13, 0.00859, 0.01150, 0.01452, 0.99979
-0.02, 1.15, 0.13, 0.00591, 0.01002, 0.01434, 0.99983
-0.02, 1.15, 0.13, 0.00341, 0.00870, 0.01409, 0.99986
-0.02, 1.15, 0.13, 0.00098, 0.00718, 0.01391, 0.99988
-0.02, 1.15, 0.13, -0.00118, 0.00541, 0.01382, 0.99989
-0.02, 1.15, 0.13, -0.00364, 0.00370, 0.01383, 0.99989
-0.02, 1.15, 0.13, -0.00596, 0.00217, 0.01403, 0.99988
-0.02, 1.15, 0.13, -0.00788, 0.00033, 0.01416, 0.99987
-0.02, 1.16, 0.13, -0.01004, -0.00130, 0.01388, 0.99985
-0.02, 1.16, 0.13, -0.01145, -0.00290, 0.01350, 0.99984
-0.02, 1.16, 0.13, -0.01257, -0.00447, 0.01297, 0.99983
-0.02, 1.16, 0.13, -0.01329, -0.00588, 0.01246, 0.99982
-0.02, 1.15, 0.13, -0.01371, -0.00725, 0.01193, 0.99981
-0.02, 1.15, 0.12, -0.01382, -0.00836, 0.01119, 0.99981
-0.02, 1.15, 0.13, -0.01380, -0.00965, 0.01043, 0.99980
-0.02, 1.16, 0.13, -0.01373, -0.01070, 0.00944, 0.99980
-0.02, 1.16, 0.13, -0.01341, -0.01168, 0.00855, 0.99981
-0.02, 1.16, 0.13, -0.01321, -0.01263, 0.00748, 0.99981
-0.02, 1.16, 0.13, -0.01275, -0.01329, 0.00672, 0.99981
-0.02, 1.16, 0.13, -0.01203, -0.01395, 0.00598, 0.99981
-0.02, 1.16, 0.13, -0.01158, -0.01458, 0.00552, 0.99981
-0.02, 1.16, 0.13, -0.01143, -0.01492, 0.00531, 0.99981
-0.02, 1.16, 0.13, -0.01134, -0.01515, 0.00498, 0.99981
-0.02, 1.16, 0.13, -0.01163, -0.01526, 0.00508, 0.99980
-0.02, 1.16, 0.13, -0.01227, -0.01538, 0.00525, 0.99979
-0.02, 1.16, 0.13, -0.01280, -0.01544, 0.00550, 0.99978
-0.02, 1.16, 0.13, -0.01322, -0.01531, 0.00596, 0.99978
-0.02, 1.16, 0.13, -0.01351, -0.01527, 0.00631, 0.99977
-0.02, 1.16, 0.13, -0.01399, -0.01494, 0.00652, 0.99977
-0.02, 1.16, 0.13, -0.01461, -0.01449, 0.00677, 0.99977
-0.02, 1.16, 0.13, -0.01518, -0.01418, 0.00709, 0.99976
-0.02, 1.16, 0.13, -0.01595, -0.01358, 0.00731, 0.99975
-0.02, 1.16, 0.13, -0.01677, -0.01304, 0.00742, 0.99975
-0.02, 1.16, 0.13, -0.01796, -0.01237, 0.00768, 0.99973
-0.02, 1.16, 0.13, -0.01956, -0.01143, 0.00799, 0.99971
-0.02, 1.16, 0.13, -0.02199, -0.01021, 0.00815, 0.99967
-0.02, 1.16, 0.13, -0.02426, -0.00906, 0.00851, 0.99963
-0.02, 1.16, 0.13, -0.02685, -0.00759, 0.00839, 0.99958
-0.02, 1.16, 0.13, -0.02904, -0.00629, 0.00825, 0.99952
-0.02, 1.16, 0.13, -0.03153, -0.00510, 0.00808, 0.99946
-0.02, 1.16, 0.13, -0.03395, -0.00358, 0.00792, 0.99939
-0.02, 1.16, 0.13, -0.03650, -0.00189, 0.00755, 0.99930
-0.02, 1.16, 0.13, -0.03942, -0.00011, 0.00710, 0.99920
-0.02, 1.16, 0.13, -0.04292, 0.00178, 0.00627, 0.99906
-0.02, 1.16, 0.13, -0.04640, 0.00375, 0.00561, 0.99890
-0.01, 1.16, 0.13, -0.05022, 0.00605, 0.00504, 0.99871
