-0.01, 1.16, 0.10, 0.04287, -0.08624, 0.01301, 0.99527
-0.01, 1.16, 0.10, 0.04293, -0.08605, 0.01274, 0.99528
-0.01, 1.16, 0.10, 0.04247, -0.08590, 0.01240, 0.99532
-0.01, 1.16, 0.10, 0.04190, -0.08556, 0.01230, 0.99538
-0.01, 1.16, 0.10, 0.04204, -0.08556, 0.01256, 0.99537
-0.01, 1.16, 0.10, 0.04193, -0.08528, 0.01293, 0.99539
-0.01, 1.16, 0.10, 0.04172, -0.08527, 0.01303, 0.99540
-0.01, 1.16, 0.10, 0.04154, -0.08506, 0.01322, 0.99542
-0.01, 1.16, 0.10, 0.04138, -0.08505, 0.01321, 0.99543
-0.01, 1.16, 0.10, 0.04149, -0.08515, 0.01332, 0.99542
-0.01, 1.16, 0.10, 0.04148, -0.08522, 0.01328, 0.99541
-0.01, 1.16, 0.10, 0.04142, -0.08532, 0.01325, 0.99540
-0.01, 1.16, 0.10, 0.04138, -0.08542, 0.01316, 0.99540
-0.01, 1.16, 0.10, 0.04134, -0.08564, 0.01306, 0.99538
-0.01, 1.16, 0.10, 0.04121, -0.08579, 0.01300, 0.99538
-0.01, 1.16, 0.10, 0.04106, -0.08583, 0.01299, 0.99538
-0.01, 1.16, 0.10, 0.04086, -0.08583, 0.01306, 0.99539
-0.01, 1.16, 0.10, 0.04071, -0.08574, 0.01304, 0.99540
-0.01, 1.16, 0.10, 0.04042, -0.08583, 0.01320, 0.99540
-0.01, 1.16, 0.10, 0.04026, -0.08564, 0.01346, 0.99542
-0.01, 1.16, 0.10, 0.04020, -0.08553, 0.01368, 0.99543
-0.01, 1.16, 0.10, 0.04005, -0.08551, 0.01366, 0.99544
-0.01, 1.16, 0.10, 0.03997, -0.08535, 0.01363, 0.99546
-0.01, 1.16, 0.10, 0.03979, -0.08515, 0.01365, 0.99548
-0.01, 1.16, 0.10, 0.04002, -0.08504, 0.01386, 0.99548
-0.01, 1.16, 0.10, 0.04005, -0.08507, 0.01396, 0.99547
-0.01, 1.16, 0.10, 0.04006, -0.08500, 0.01404, 0.99548
-0.01, 1.16, 0.10, 0.04020, -0.08514, 0.01394, 0.99546
-0.01, 1.16, 0.10, 0.04032, -0.08530, 0.01380, 0.99544
-0.01, 1.16, 0.10, 0.04041, -0.08550, 0.01351, 0.99543
-0.01, 1.16, 0.10, 0.04042, -0.08582, 0.01328, 0.99540
-0.01, 1.16, 0.10, 0.04043, -0.08608, 0.01313, 0.99538
-0.01, 1.16, 0.10, 0.04049, -0.08612, 0.01315, 0.99537
-0.01, 1.16, 0.10, 0.04055, -0.08639, 0.01318, 0.99535
-0.01, 1.16, 0.10, 0.04060, -0.08655, 0.01323, 0.99533
-0.01, 1.16, 0.10, 0.04061, -0.08649, 0.01324, 0.99534
-0.01, 1.16, 0.10, 0.04056, -0.08649, 0.01341, 0.99534
-0.01, 1.16, 0.10, 0.04053, -0.08643, 0.01362, 0.99534
-0.01, 1.16, 0.10, 0.04054, -0.08635, 0.01377, 0.99534
-0.01, 1.16, 0.10, 0.04044, -0.08624, 0.01401, 0.99535
-0.01, 1.16, 0.10, 0.04034, -0.08593, 0.01425, 0.99538
-0.01, 1.16, 0.10, 0.04017, -0.08599, 0.01425, 0.99538
-0.01, 1.16, 0.10, 0.04024, -0.08608, 0.01432, 0.99537
-0.01, 1.16, 0.10, 0.04001, -0.08600, 0.01428, 0.99539
-0.01, 1.16, 0.10, 0.03987, -0.08603, 0.01411, 0.99539
-0.01, 1.16, 0.10, 0.03956, -0.08614, 0.01390, 0.99540
-0.01, 1.16, 0.10, 0.03956, -0.08619, 0.01391, 0.99540
-0.01, 1.16, 0.10, 0.03952, -0.08622, 0.01391, 0.99539
-0.01, 1.16, 0.10, 0.03943, -0.08622, 0.01382, 0.99540
-0.01, 1.16, 0.10, 0.03935, -0.08617, 0.01373, 0.99541
-0.01, 1.16, 0.10, 0.03934, -0.08605, 0.01371, 0.99542
-0.01, 1.16, 0.10, 0.03935, -0.08598, 0.01383, 0.99542
-0.01, 1.16, 0.10, 0.03923, -0.08585, 0.01390, 0.99544
-0.01, 1.16, 0.10, 0.03905, -0.08554, 0.01404, 0.99547
-0.01, 1.16, 0.10, 0.03907, -0.08546, 0.01431, 0.99547
-0.01, 1.16, 0.10, 0.03930, -0.08544, 0.01446, 0.99546
-0.01, 1.16, 0.10, 0.03944, -0.08553, 0.01454, 0.99545
-0.01, 1.16, 0.10, 0.03934, -0.08544, 0.01452, 0.99546
