0.32, 1.27, 0.20, -0.01797, 0.06906, 0.00151, -0.99745
0.32, 1.27, 0.20, -0.01796, 0.06889, 0.00162, -0.99746
0.32, 1.27, 0.20, -0.01746, 0.06888, 0.00160, -0.99747
0.32, 1.27, 0.20, -0.01760, 0.06877, 0.00159, -0.99748
0.32, 1.27, 0.20, -0.01762, 0.06863, 0.00172, -0.99748
0.32, 1.27, 0.20, -0.01757, 0.06853, 0.00197, -0.99749
0.32, 1.27, 0.20, -0.01759, 0.06837, 0.00209, -0.99750
0.32, 1.27, 0.20, -0.01756, 0.06800, 0.00227, -0.99753
0.32, 1.27, 0.20, -0.01769, 0.06782, 0.00224, -0.99754
0.32, 1.27, 0.20, -0.01790, 0.06769, 0.00219, -0.99754
0.32, 1.27, 0.20, -0.01808, 0.06753, 0.00239, -0.99755
0.32, 1.27, 0.20, -0.01831, 0.06731, 0.00240, -0.99756
0.32, 1.27, 0.20, -0.01835, 0.06716, 0.00259, -0.99757
0.32, 1.27, 0.20, -0.01855, 0.06702, 0.00262, -0.99758
0.32, 1.27, 0.20, -0.01844, 0.06695, 0.00265, -0.99758
0.32, 1.27, 0.20, -0.01837, 0.06673, 0.00271, -0.99760
0.32, 1.27, 0.20, -0.01828, 0.06672, 0.00286, -0.99760
0.32, 1.27, 0.20, -0.01793, 0.06654, 0.00302, -0.99762
0.32, 1.27, 0.20, -0.01792, 0.06641, 0.00319, -0.99763
0.32, 1.27, 0.20, -0.01785, 0.06634, 0.00307, -0.99763
0.32, 1.27, 0.20, -0.01785, 0.06624, 0.00315, -0.99764
0.32, 1.27, 0.20, -0.01773, 0.06610, 0.00319, -0.99765
0.32, 1.27, 0.20, -0.01756, 0.06604, 0.00328, -0.99766
0.32, 1.27, 0.20, -0.01768, 0.06586, 0.00334, -0.99767
0.32, 1.27, 0.20, -0.01764, 0.06579, 0.00321, -0.99767
0.32, 1.27, 0.20, -0.01755, 0.06557, 0.00330, -0.99769
0.32, 1.27, 0.20, -0.01752, 0.06540, 0.00313, -0.99770
0.32, 1.27, 0.20, -0.01762, 0.06542, 0.00315, -0.99770
0.32, 1.27, 0.19, -0.01770, 0.06531, 0.00312, -0.99770
0.32, 1.27, 0.19, -0.01767, 0.06528, 0.00313, -0.99771
0.32, 1.27, 0.19, -0.01752, 0.06527, 0.00320, -0.99771
0.32, 1.27, 0.19, -0.01745, 0.06519, 0.00321, -0.99772
0.32, 1.27, 0.19, -0.01732, 0.06513, 0.00331, -0.99772
0.32, 1.27, 0.19, -0.01707, 0.06502, 0.00323, -0.99773
0.32, 1.27, 0.19, -0.01682, 0.06500, 0.00337, -0.99774
0.32, 1.27, 0.19, -0.01656, 0.06491, 0.00345, -0.99775
0.32, 1.27, 0.19, -0.01653, 0.06482, 0.00353, -0.99775
0.32, 1.27, 0.19, -0.01642, 0.06453, 0.00360, -0.99777
0.32, 1.27, 0.19, -0.01639, 0.06458, 0.00348, -0.99777
0.32, 1.27, 0.19, -0.01636, 0.06429, 0.00358, -0.99779
0.32, 1.27, 0.19, -0.01616, 0.06430, 0.00357, -0.99779
0.32, 1.27, 0.19, -0.01596, 0.06406, 0.00362, -0.99781
0.32, 1.27, 0.19, -0.01592, 0.06399, 0.00375, -0.99782
0.32, 1.27, 0.19, -0.01596, 0.06398, 0.00379, -0.99782
0.32, 1.27, 0.19, -0.01589, 0.06396, 0.00376, -0.99782
0.32, 1.27, 0.19, -0.01573, 0.06387, 0.00369, -0.99783
0.32, 1.27, 0.19, -0.01581, 0.06394, 0.00359, -0.99782
0.32, 1.27, 0.19, -0.01581, 0.06405, 0.00349, -0.99782
0.32, 1.27, 0.19, -0.01578, 0.06403, 0.00353, -0.99782
0.32, 1.27, 0.19, -0.01582, 0.06418, 0.00380, -0.99781
0.32, 1.27, 0.19, -0.01588, 0.06428, 0.00443, -0.99780
0.32, 1.27, 0.20, -0.01593, 0.06419, 0.00461, -0.99780
0.32, 1.27, 0.20, -0.01583, 0.06388, 0.00456, -0.99782
0.32, 1.27, 0.20, -0.01581, 0.06398, 0.00438, -0.99782
0.32, 1.27, 0.20, -0.01573, 0.06388, 0.00419, -0.99782
0.32, 1.27, 0.20, -0.01573, 0.06371, 0.00392, -0.99784
0.32, 1.27, 0.20, -0.01578, 0.06363, 0.00383, -0.99784
0.32, 1.27, 0.20, -0.01570, 0.06365, 0.00370, -0.99784
0.32, 1.27, 0.20, -0.01544, 0.06366, 0.00367, -0.99785
0.32, 1.27, 0.20, -0.01475, 0.06356, 0.00377, -0.99786
0.32, 1.27, 0.20, -0.01416, 0.06383, 0.00381, -0.99785
0.32, 1.27, 0.20, -0.01350, 0.06367, 0.00404, -0.99787
0.32, 1.27, 0.20, -0.01258, 0.06376, 0.00436, -0.99788
0.32, 1.27, 0.20, -0.01103, 0.06373, 0.00458, -0.99790
0.32, 1.27, 0.20, -0.00970, 0.06381, 0.00488, -0.99790
